filename,bug_fixes,avg_len,unique
LongLiteralLowerCaseSuffixPositiveCase1.java,0,14.115384615384615,15
EmptyTopLevelDeclaration.java,0,12.333333333333334,5
EqualsHashCodeTestNegativeCases.java,0,12.714285714285714,6
JUnit4TestNotRunNegativeCase1.java,0,22.0,2
UType.java,0,6.333333333333333,3
JUnitMatchers.java,2,18.0,30
EqualsHashCodeTestPositiveCases.java,0,15.666666666666666,3
GuardedByCheckerTest.java,6,23.210526315789473,57
ScannerSupplierImpl.java,2,10.818181818181818,9
StringEqualityTest.java,4,14.4,5
UAnnotation.java,0,9.555555555555555,8
EqualsNaNNegativeCases.java,0,17.666666666666668,3
NonRuntimeAnnotationNegativeCases.java,0,18.0,3
InjectMoreThanOneInjectableConstructorNegativeCases.java,0,14.571428571428571,7
Description.java,10,9.884615384615385,23
NonNullLiteralTest.java,0,20.6,10
MethodInvocationTemplateExample.java,0,19.0,2
MethodInvocationTemplateExample.java,0,19.0,2
JUnit4TearDownNotRunTest.java,3,18.833333333333332,6
MethodInvocationTemplate.java,0,13.333333333333334,3
NonAtomicVolatileUpdate.java,1,21.76923076923077,11
DescriptionListener.java,0,15.0,2
LockMethod.java,0,7.5,2
BadAnnotationImplementation.java,0,10.555555555555555,17
NarrowingCompoundAssignment.java,2,13.307692307692308,13
NonNullAssumptionsTest.java,0,11.68,21
MultipleTopLevelClassesTest.java,3,14.11111111111111,9
MisusedWeekYearTest.java,3,15.5,6
Array.java,1,6.0,3
ULabeledStatement.java,0,9.090909090909092,11
Finally.java,4,10.076923076923077,23
Refaster.java,1,7.833333333333333,6
TemplatingTest.java,0,12.131578947368421,36
InjectAssistedInjectAndInjectOnConstructorsNegativeCases.java,0,14.625,8
ULocalVarIdentTest.java,0,13.0,3
Var.java,0,3.0,1
NoAllocationCheckerTest.java,2,15.4,5
UParensTest.java,0,8.6,5
TryMultiCatchTemplate.java,0,10.666666666666666,3
JUnit4TearDownNotRunPositiveCases.java,0,17.4375,9
UPrimitiveType.java,0,7.277777777777778,18
CannotMockFinalClassNegativeCases.java,0,13.0,5
CollectionIncompatibleTypeOutOfBounds.java,0,17.0,3
InsecureCipherModeNegativeCases.java,0,16.363636363636363,11
HeldLockAnalyzerTest.java,6,16.333333333333332,15
PreconditionsExpensiveString.java,9,16.666666666666668,12
SuppressWarningsDeprecated.java,3,15.6,5
PreconditionsCheckNotNullPrimitiveTest.java,6,10.666666666666666,24
OperatorPrecedence.java,0,8.38888888888889,18
SizeGreaterThanOrEqualsZero.java,1,15.224489795918368,46
MockitoUsage.java,1,8.722222222222221,18
CannotMockFinalClassTest.java,3,18.75,12
NullnessPropagationTransferCases3.java,0,9.0,27
GetClassOnClass.java,0,17.5,6
CollectionIncompatibleTypeNegativeCases.java,1,13.414285714285715,52
DiffNotApplicableException.java,0,26.0,1
WildcardTemplate.java,0,7.0,4
AsyncFunctionReturnsNullTest.java,2,16.4,5
UWildcardTypeTest.java,0,10.833333333333334,6
AbstractLockMethodChecker.java,2,11.65,19
NumericEqualityNegativeCases.java,0,11.636363636363637,8
BadComparableTest.java,0,14.2,5
EqualsHashCodeTest.java,3,15.5,10
LocalAnalysisAsTopLevelAnalysis.java,1,13.444444444444445,9
OverridesPositiveCase3.java,0,10.0,6
DescendantOfAny.java,1,8.2,5
Unifier.java,0,8.8125,27
AlsoNegation.java,0,12.0,1
UInstanceOfTest.java,0,12.0,3
ConstructorOfClass.java,0,10.75,4
BinaryTemplate.java,0,8.333333333333334,3
ErrorProneScanner.java,3,11.36574074074074,115
ModifyingCollectionWithItselfTest.java,5,17.8,5
UsesAnnotationProcessor.java,0,23.0,1
JUnit3TestNotRunPositiveCases.java,0,9.571428571428571,21
FragmentNotInstantiableTest.java,0,16.4,5
JUnitAmbiguousTestClass.java,3,13.333333333333334,3
ULocalVarIdent.java,0,7.555555555555555,8
TopLevelAnalysisWithSeverity.java,0,11.615384615384615,13
ArrayToStringPositiveCases.java,0,8.181818181818182,9
UnificationTest.java,0,10.696969696969697,24
Inlineable.java,0,8.0,2
ASTHelpers.java,22,10.232558139534884,64
InsecureCipherMode.java,0,15.0,8
MethodHasParameters.java,0,16.0,2
VarargTemplate.java,0,8.333333333333334,3
StaticMethodMatcherImpl.java,1,11.333333333333334,4
MethodSignatureMatcherImpl.java,1,13.5,4
SelfAssignmentPositiveCases2.java,0,4.684210526315789,15
ErrorProneTopLevelAnalysis.java,0,12.5625,11
ChainingConstructorIgnoresParameterPositiveCases.java,0,19.75,11
UTypeApply.java,0,8.909090909090908,9
RequiredModifiersChecker.java,1,12.125,16
UTypeVarIdentTest.java,0,9.666666666666666,6
ReturnPlaceholderTemplate.java,0,9.666666666666666,7
ForOverride.java,1,11.0,1
StringEquality.java,8,9.25,22
ProtoFieldNullComparisonTest.java,3,16.4,5
WaitNotInLoop.java,7,11.222222222222221,9
GuardedByBinderTest.java,6,14.073170731707316,41
Any.java,1,5.333333333333333,3
MockitoCastTest.java,0,21.357142857142858,14
DeadExceptionNegativeCases.java,0,12.5,4
CompoundAssignment.java,1,14.5,8
JMockTestWithoutRunWithOrRuleAnnotation.java,0,23.857142857142858,7
UContinue.java,0,7.444444444444445,9
FallthroughSuppressionToBeExtended.java,0,25.0,2
ErrorProneTestCompiler.java,0,10.5,14
JUnit4TestNotRunBaseClass.java,0,15.5,4
WaitNotInLoopNegativeCases.java,1,10.384615384615385,13
BadComparable.java,0,13.052631578947368,18
InheritedAnnotation.java,0,19.0,1
ReturnValueIgnoredNegativeCases.java,0,9.375,7
UEnhancedForLoop.java,0,10.777777777777779,9
JUnit4SetUpNotRunPositiveCaseCustomBefore.java,0,17.333333333333332,3
DeadExceptionPositiveCases.java,0,21.166666666666668,6
UUnaryTest.java,0,12.0,17
OverridesNegativeCase1.java,0,10.76923076923077,15
HeldLockSet.java,0,6.857142857142857,7
EqualsIncompatibleTypeTest.java,0,16.0,5
ElementsCountedInLoopPositiveCases.java,0,7.571428571428571,6
NullablePrimitiveTest.java,2,15.142857142857142,7
MockitoCast.java,0,11.408163265306122,40
InjectMoreThanOneScopeAnnotationOnClassTest.java,5,19.4,5
ScannerSupplierTest.java,3,14.088888888888889,21
JUnit4TestNotRun.java,10,11.444444444444445,8
MethodInvocationArgument.java,1,13.5,4
UVariableDecl.java,0,8.166666666666666,17
ControlFlowVisitor.java,0,9.807692307692308,41
UEnhancedForLoopTest.java,0,13.666666666666666,3
UOfKind.java,0,7.75,8
ArrayHashCodeTest.java,4,15.5,8
ImportPolicy.java,0,11.972222222222221,27
AnnotationTest.java,2,24.3125,30
UnlockMethodCheckerTest.java,2,17.636363636363637,11
TryTemplateExample.java,0,9.0,3
TryTemplateExample.java,0,9.0,3
Contains.java,0,8.222222222222221,9
Unifiable.java,0,7.0,2
StringBuilderInitWithCharNegativeCases.java,0,38.0,1
TryFailThrowableTest.java,3,15.2,5
ErrorProneExternalCompilerAdapter.java,0,11.421052631578947,18
RequiredAnnotationProcessor.java,0,13.555555555555555,18
ImportClassDirectlyTemplate.java,0,11.6,5
GuiceInjectOnFinalField.java,3,18.0,11
ImmutableCheckerTest.java,2,24.217391304347824,69
DatastoreMatchers.java,1,18.678571428571427,28
MultiMatcher.java,0,13.5,2
AutoboxingTemplate.java,0,12.333333333333334,3
UMemberSelect.java,0,9.857142857142858,14
NoAllocationChecker.java,2,13.557692307692308,49
EmptyIfStatementNegativeCases.java,0,10.142857142857142,5
NumericEquality.java,3,9.818181818181818,11
GuiceOverridesJavaxInjectableMethodNegativeCases.java,0,8.68421052631579,11
DeleteGeneratedConstructorTestCase.java,1,34.0,1
OverridesNegativeCase2.java,0,10.88888888888889,6
ElementsCountedInLoopTest.java,3,15.8,5
USynchronizedTest.java,0,12.666666666666666,3
JavacErrorDescriptionListener.java,8,12.133333333333333,15
NullablePrimitive.java,0,18.125,8
ModifyingCollectionWithItselfPositiveCases.java,0,11.285714285714286,7
SuppressWarningsDeprecatedTest.java,4,16.8,5
MultipleTopLevelClasses.java,2,11.857142857142858,7
UWildcard.java,0,8.444444444444445,9
UPrimitiveTypeTreeTest.java,0,14.333333333333334,3
UExpressionStatement.java,0,11.714285714285714,7
USkip.java,0,8.75,8
StringEqualityNegativeCases.java,0,14.2,4
AbstractChainedMatcher.java,1,13.0,4
MissingCasesInEnumSwitchTest.java,3,20.25,8
DiffApplier.java,0,8.578947368421053,19
ClassCanBeStaticPositiveCase2.java,0,11.571428571428571,6
FinallyTest.java,3,14.428571428571429,7
PreconditionsInvalidPlaceholderNegativeCase1.java,0,14.857142857142858,7
UStaticIdent.java,0,8.2,8
UForAll.java,0,8.625,8
ElementsCountedInLoop.java,3,11.23076923076923,22
DescendantOfTest.java,2,25.166666666666668,6
DiagnosticTestHelper.java,13,13.016949152542374,48
GuardedByChecker.java,5,11.857142857142858,14
LocalStore.java,0,8.285714285714286,26
ProtoFieldNullComparisonPositiveCases.java,0,16.0,3
UMethodTypeTest.java,0,11.0,4
JUnit4TestNotRunNegativeCase2.java,0,22.0,2
InstanceMethod.java,2,11.375,8
NonDelegatingClassLoader.java,2,9.0,6
ClassName.java,0,9.428571428571429,7
InjectedConstructorAnnotationsTest.java,3,17.6,5
ExampleInfo.java,0,7.555555555555555,9
MultiBoundTemplateExample.java,0,16.0,2
MultiBoundTemplateExample.java,0,16.0,2
FallthroughSuppressionNegativeCases.java,0,20.8,5
ExplicitTypesPreservedTemplate.java,0,16.333333333333332,3
NumericEqualityTest.java,3,14.6,5
VarChecker.java,0,12.833333333333334,6
VisitorState.java,14,10.775510204081632,45
ProtoStringFieldReferenceEquality.java,1,15.571428571428571,7
InjectMoreThanOneScopeAnnotationOnClassNegativeCases.java,0,15.0,7
SelfEquality.java,6,9.2,15
UArrayTypeTest.java,0,11.666666666666666,3
PlaceholderAllowsIdentityTemplate.java,0,16.5,6
AnnotationHasArgumentWithValueTest.java,1,17.125,8
HashtableContainsTest.java,1,19.545454545454547,11
InjectInvalidTargetingOnScopingAnnotationTest.java,5,19.8,5
NullnessPropagationTransferCases5.java,0,12.125,8
FinallyNegativeCase1.java,0,6.222222222222222,9
OverridesPositiveCase2.java,0,10.88888888888889,6
BindingsTest.java,0,12.2,5
BugCheckerInfo.java,1,11.714285714285714,20
FallthroughSuppressionPositiveCases.java,0,20.142857142857142,7
EqualsIncompatibleTypePositiveCases.java,0,9.0,17
BugPatternInstance.java,2,10.64516129032258,29
ErrorProneError.java,0,7.0,12
WaitNotInLoopPositiveCases.java,1,15.818181818181818,11
UMemberReference.java,0,11.3,10
ArrayHashCodeNegativeCases2.java,0,14.384615384615385,11
OneLineToTwoTemplateExample.java,0,9.5,4
OneLineToTwoTemplateExample.java,0,9.5,4
CanIgnoreReturnValue.java,2,20.0,1
EqualsIncompatibleType.java,0,15.066666666666666,15
FileSource.java,0,9.0,2
PrecedenceSensitiveTemplate.java,0,12.666666666666666,3
RectIntersectReturnValueIgnoredPositiveCases.java,0,12.727272727272727,11
InjectScopeAnnotationOnInterfaceOrAbstractClass.java,5,22.77777777777778,9
MethodReturnsNonNullNextTokenTest.java,0,22.0,7
NullableVoid.java,0,12.333333333333334,6
FileDestination.java,0,9.666666666666666,3
EmptyIfStatement.java,7,11.428571428571429,7
HasIdentifier.java,2,11.454545454545455,10
BugPatternIndexWriter.java,1,7.2631578947368425,15
InjectJavaxInjectOnFinalFieldPositiveCases.java,0,17.666666666666668,3
DoubleCheckedLocking.java,0,7.9,37
UTypeParameter.java,0,9.3,9
UContinueTest.java,0,11.333333333333334,3
DiscardingFileDestination.java,0,10.5,4
ParentNode.java,1,8.5,4
InvalidPatternSyntax.java,12,12.416666666666666,11
AnnotationHasArgumentWithValue.java,1,12.857142857142858,7
UPlaceholderExpression.java,0,10.333333333333334,26
BinaryTemplateExample.java,0,14.0,2
BinaryTemplateExample.java,0,14.0,2
PreconditionsInvalidPlaceholderTest.java,3,18.2,5
ProtoFieldPreconditionsCheckNotNullNegativeCases.java,0,15.428571428571429,5
CompoundAssignmentTest.java,0,20.933333333333334,10
StaticAccessedFromInstancePositiveCase1.java,0,6.434782608695652,38
TopLevelTemplate.java,0,12.6,4
MislabeledAndroidString.java,0,13.625,8
AppliedFix.java,6,10.235294117647058,13
IsSymbol.java,1,7.25,4
TypeParameterQualifierTest.java,1,13.0,6
MalformedFormatStringPositiveCases.java,0,12.857142857142858,7
WildcardUnificationTemplateExample.java,0,13.75,4
WildcardUnificationTemplateExample.java,0,13.75,4
SuppressWarningsNegativeCases.java,0,12.833333333333334,5
InjectScopeOrQualifierAnnotationRetentionTest.java,5,19.8,5
IsCastableTo.java,0,9.25,4
ComparisonOutOfRangePositiveCases.java,0,9.0,9
FragmentNotInstantiablePositiveCases.java,0,17.066666666666666,15
DescendantOf.java,2,10.0,10
DescendantOf.java,1,10.0,10
SuppressWarningsDeprecatedPositiveCases.java,0,11.714285714285714,12
MalformedFormatString.java,7,11.217391304347826,23
CannotMockFinalClassNegativeCases2.java,0,13.0,5
UIdent.java,0,6.333333333333333,3
ModifyingCollectionWithItself.java,6,8.818181818181818,17
UIntersectionClassType.java,0,11.0,6
ClassCanBeStaticPositiveCase3.java,0,13.8,5
CollectionIncompatibleTypePositiveCases.java,0,13.807017543859649,44
WildcardUnificationTemplate.java,0,18.333333333333332,3
UNewClass.java,0,10.307692307692308,11
CompileTimeConstant.java,0,19.0,1
LongLiteralLowerCaseSuffixNegativeCases.java,0,12.272727272727273,13
PlaceholderTemplateExample.java,0,14.142857142857142,6
PlaceholderTemplateExample.java,0,14.142857142857142,6
JUnit3TestNotRunNegativeCase2.java,0,15.0,5
Choice.java,0,7.651162790697675,18
StringName.java,0,7.5,10
GenericPlaceholderTemplate.java,0,7.285714285714286,6
ArrayEqualsNegativeCases2.java,0,6.4,6
ParenthesesOptionalTemplate.java,0,12.666666666666666,3
NonFinalCompileTimeConstant.java,0,11.11111111111111,9
ErrorProneAnalyzer.java,12,9.666666666666666,23
InjectOverlappingQualifierAndScopeAnnotationTest.java,4,20.4,5
PreconditionsCheckNotNullPrimitivePositiveCases.java,0,6.653846153846154,24
ArrayTemplate.java,0,8.0,3
SumTopLevelAnalysis.java,0,10.125,7
MissingOverride.java,0,7.111111111111111,9
RefasterScanner.java,0,10.041666666666666,24
InjectJavaxInjectOnFinalFieldTest.java,4,17.4,5
Matchers.java,27,10.33673469387755,116
NonCanonicalStaticImportTest.java,2,16.625,8
VariableDeclTemplateExample.java,0,7.4,5
VariableDeclTemplateExample.java,0,7.4,5
UForAllTest.java,0,8.818181818181818,8
UnnecessaryStaticImport.java,0,14.666666666666666,3
SynchronizeOnNonFinalField.java,1,14.5,4
ClassCanBeStaticTest.java,3,15.571428571428571,7
ClassCanBeStaticNegativeCases.java,0,8.833333333333334,25
UWildcardTest.java,0,10.6,5
StaticAccessedFromInstance.java,7,15.666666666666666,15
RectIntersectReturnValueIgnoredTest.java,0,18.0,5
CollectionIncompatibleTypeClassCast.java,0,19.5,2
UTemplater.java,0,11.496815286624203,133
ConstructorClassMatcherImpl.java,1,15.0,4
UStaticIdentTest.java,0,10.75,4
PlaceholderMethod.java,0,11.478260869565217,22
ReturnPlaceholderTemplateExample.java,0,16.11111111111111,7
ReturnPlaceholderTemplateExample.java,0,16.11111111111111,7
ArrayToStringCompoundAssignmentNegativeCases.java,0,15.571428571428571,5
GuiceAssistedInjectScopingPositiveCases.java,0,14.0,7
URepeatedTest.java,0,8.333333333333334,6
MisusedWeekYear.java,1,18.5,10
MisusedWeekYearPositiveCases.java,0,27.714285714285715,10
NullableConstructorTest.java,1,15.833333333333334,6
MalformedFormatStringNegativeCases.java,0,9.909090909090908,21
PreconditionsExpensiveStringPositiveCase1.java,0,13.0,4
EqualsIncompatibleTypeNegativeCases.java,0,7.423076923076923,23
ExplicitTypesPreservedTemplateExample.java,0,22.0,2
ExplicitTypesPreservedTemplateExample.java,0,22.0,2
PrimitiveArrayPassedToVarargsMethod.java,1,13.538461538461538,13
NonAtomicVolatileUpdatePositiveCases.java,0,14.666666666666666,9
RequiredAnnotation.java,0,11.5,2
UnlockMethodChecker.java,0,13.5,6
ULambda.java,0,9.333333333333334,9
USimpleStatement.java,0,13.571428571428571,6
AnnotationType.java,1,10.666666666666666,6
BadComparablePositiveCases.java,0,13.909090909090908,8
FlowSuper.java,0,7.5,2
InjectMoreThanOneScopeAnnotationOnClassPositiveCases.java,0,24.0,3
MissingFailPositiveCases3.java,0,15.166666666666666,6
UTry.java,0,8.75,12
PreconditionsCheckNotNullPositiveCase3.java,0,21.5,2
NullAnnotationProcessor.java,0,18.333333333333332,3
UTypeCast.java,0,8.375,8
UnsynchronizedOverridesSynchronized.java,0,14.6,5
MayOptionallyUse.java,1,16.0,1
StringBuilderInitWithCharPositiveCases.java,0,19.5,2
InjectAssistedInjectAndInjectOnSameConstructor.java,3,24.272727272727273,11
GuardedByBinder.java,6,10.44,39
UMethodType.java,0,10.571428571428571,6
BugPatternValidatorTest.java,2,20.761904761904763,18
TryFailThrowableNegativeCases.java,0,18.6,20
LockMethodChecker.java,0,12.833333333333334,6
FragmentNotInstantiableNegativeCases.java,0,13.583333333333334,20
ErrorProneOptionsTest.java,1,15.095238095238095,14
InjectAssistedInjectAndInjectOnSameConstructorTest.java,4,20.8,5
InjectJavaxInjectOnFinalField.java,3,18.375,8
GuiceAssistedParametersTest.java,5,16.2,5
MethodMatcher.java,1,11.5,4
ImmutableAnnotationInfo.java,0,10.8,4
GuiceOverridesGuiceInjectableMethodPositiveCases.java,1,9.714285714285714,9
TypeParameterQualifier.java,1,10.8,5
ImportStatements.java,0,9.027027027027026,37
MissingOverrideTest.java,0,12.75,8
InferredThisTemplate.java,0,10.333333333333334,3
ChainingConstructorIgnoresParameterNegativeCases.java,0,16.125,15
LocalStoreTest.java,0,14.0,3
WrongParameterPackage.java,6,9.894736842105264,14
MalformedFormatStringTest.java,4,16.2,5
ComparisonOutOfRangeTest.java,4,16.0,5
JUnit3TestNotRunNegativeCase5.java,0,15.4,5
UnnecessaryStaticImportTest.java,2,16.25,8
NullnessPropagationTransferCases6.java,0,12.6,23
Fix.java,3,11.0,6
Asserts.java,0,10.333333333333334,3
DivZeroNegativeCases.java,0,9.0,3
DaggerProvidesNull.java,1,16.583333333333332,11
SuppressionHelper.java,3,14.6875,16
UIntersectionType.java,0,9.75,7
NullnessPropagationTransferCases4.java,0,11.1875,8
AnyMethodMatcherImpl.java,1,11.5,4
UPrimitiveTypeTest.java,0,13.0,3
ComparisonOutOfRangeNegativeCases.java,0,9.0,9
CommandLineFlagTest.java,2,11.842105263157896,27
ExpressionTemplateMatch.java,0,17.0,2
PlaceholderVerificationVisitor.java,0,10.0,13
PreconditionsExpensiveStringNegativeCase1.java,0,16.333333333333332,3
UParens.java,0,9.666666666666666,11
ArrayEqualsPositiveCases2.java,0,6.857142857142857,5
StringBuilderInitWithChar.java,0,10.4,5
PreconditionsExpensiveStringNegativeCase2.java,0,16.333333333333332,3
NonCanonicalStaticMemberImportTest.java,0,16.88888888888889,9
FlowConstants.java,0,11.0,2
LongLiteralLowerCaseSuffixPositiveCase2.java,0,18.75,4
SizeGreaterThanOrEqualsZeroPositiveCases.java,0,10.590909090909092,19
MethodNameMatcherImpl.java,1,9.454545454545455,8
UCatch.java,0,7.625,8
ProtoFieldPreconditionsCheckNotNullPositiveCases.java,0,16.8,5
ErrorProneScannerTransformer.java,0,12.5,6
RefasterRuleTest.java,1,15.5,2
InjectMoreThanOneInjectableConstructorPositiveCases.java,0,18.2,5
Throws.java,0,8.666666666666666,3
SuggestedFix.java,15,9.214285714285714,70
PreconditionsCheckNotNullPositiveCase1.java,0,16.0,3
UNewArray.java,0,10.333333333333334,12
InjectedConstructorAnnotationsPositiveCases.java,0,18.8,5
MethodHasParametersTest.java,0,13.6875,14
PreconditionsCheckNotNullPositiveCase2.java,0,21.5,2
AbstractJUnit4InitMethodNotRun.java,2,15.2,27
ArrayStringConcatenationNegativeCases.java,0,8.625,6
NullnessTest.java,0,20.25,4
AbstractUTreeTest.java,0,10.875,15
AssertTemplate.java,0,12.333333333333334,3
InjectOverlappingQualifierAndScopeAnnotation.java,4,23.846153846153847,13
SizeGreaterThanOrEqualsZeroNegativeCases.java,0,10.157894736842104,17
FallThroughSuppression.java,4,18.25,4
HasIdentifierTest.java,1,12.846153846153847,17
MultipleReferencesToIdentifierTemplate.java,0,17.333333333333332,3
AnonymousClassTemplate.java,0,10.0,6
InjectOverlappingQualifierAndScopeAnnotationNegativeCases.java,0,27.22222222222222,9
MatchersTest.java,2,20.434782608695652,19
ImportStatementsTest.java,0,19.204545454545453,30
AbstractNullnessPropagationTransfer.java,1,13.484251968503937,103
OverridesNegativeCase3.java,0,10.0,6
CompositeCodeTransformer.java,0,11.0,6
SynchronizeOnNonFinalFieldTest.java,2,14.714285714285714,7
MissingFail.java,0,14.183908045977011,78
ProtoFieldNullComparison.java,1,13.05,29
EditDistance.java,1,8.285714285714286,11
SelfEqualsPositiveCase1.java,0,7.818181818181818,11
MethodReturnsNonNullToStringTest.java,0,24.333333333333332,9
UFreeIdentTest.java,0,9.428571428571429,7
NullnessPropagationTransfer.java,0,13.559322033898304,97
UAnyOf.java,0,7.583333333333333,11
SelfEqualityTest.java,5,14.0,5
PrimitiveArrayPassedToVarargsMethodNegativeCases.java,0,22.333333333333332,6
StaticAccessedFromInstanceTest.java,4,17.166666666666668,6
ExtendedMultipleTopLevelClassesWithNoErrors.java,0,43.0,1
VarCheckerTest.java,0,12.2,20
UBinary.java,0,8.5,12
IGenotypeInitializer.java,0,16.5,2
Sqrt.java,0,7.916666666666667,12
INodeValidator.java,0,11.0,2
Constant.java,0,9.545454545454545,11
IGenotypeInitializerGP.java,0,17.5,2
MyChromosome.java,0,8.1,15
PolygonConstructor.java,0,8.047619047619047,18
JGAPRequest.java,0,14.91304347826087,22
GeneticEvent.java,0,16.9,10
MathVisitor.java,0,6.0,2
KarubProblem.java,0,6.277777777777778,18
DynamicMutationExample.java,3,10.28,25
Pickup.java,0,7.0,4
LoopUntil.java,0,8.9,10
MoveRandom.java,0,8.25,4
Chromosome.java,12,10.172413793103448,63
INaturalGPSelector.java,0,12.0,2
GeneticDrawingView.java,0,11.271604938271604,38
GeneticDrawingView.java,2,11.271604938271604,38
OrD.java,0,5.833333333333333,12
ClientEvolveStrategy.java,0,10.620689655172415,27
ClientEvolveStrategy.java,0,10.620689655172415,27
ClientEvolveStrategy.java,2,10.620689655172415,27
ConstraintExample.java,0,8.73913043478261,22
ChainedMonitors.java,0,9.846153846153847,11
Mean.java,0,4.818181818181818,9
Mean.java,0,4.818181818181818,9
DefaultCompareToHandler.java,0,7.333333333333333,9
ClassKit.java,2,5.714285714285714,41
CompositeGene.java,6,7.705882352941177,53
False.java,1,8.555555555555555,9
RequestSplitStrategy.java,0,8.0,9
GPFitnessFunction.java,0,16.1,9
GPProgramInfo.java,1,9.833333333333334,11
FitnessFunctionTest.java,0,12.8,11
FitnessFunction.java,2,14.333333333333334,9
ApplicationData.java,0,10.75,4
WeightedRouletteSelector.java,6,11.716666666666667,56
RosenbrocksBulkNegativeFunction.java,0,9.928571428571429,13
Sine.java,0,7.916666666666667,12
DeltaGPFitnessEvaluator.java,0,8.11111111111111,7
Move.java,0,4.777777777777778,9
DefaultMutationRateCalculatorTest.java,0,9.882352941176471,10
BaseGeneTest.java,3,9.657142857142857,46
StringGeneTest.java,1,10.534031413612565,89
IEvolutionMonitor.java,0,26.0,18
IPopulationMerger.java,0,16.5,2
AndD.java,0,5.916666666666667,12
GPProgramBase.java,2,12.028571428571428,35
IUniqueKey.java,0,14.75,4
DefaultWorkerReturnStrategy.java,0,11.4,5
WriteToMatrix.java,1,7.947368421052632,17
Salesman.java,1,11.793103448275861,28
BaseGene.java,2,12.266666666666667,43
MapGeneTest.java,4,8.975806451612904,59
TwoWayMutationOperatorTest.java,0,6.8283582089552235,56
Vent.java,0,7.0,3
Subtract.java,0,10.214285714285714,14
ProgramChromosome.java,7,7.515151515151516,123
NodeValidatorForTesting.java,0,15.5,2
StringKit.java,0,6.214285714285714,13
RootConfigurationHandler.java,0,10.23076923076923,26
WorkResultNotFoundException.java,0,27.0,1
MetaConfigException.java,0,19.0,1
PointConstructor.java,0,7.875,8
MathGene.java,0,9.85,30
JGAPTestCase.java,1,8.06060606060606,29
Logistic.java,0,8.583333333333334,12
IRequestSplitStrategyGP.java,0,14.0,2
Variable.java,2,9.0,18
Floor.java,0,8.083333333333334,12
Problem.java,0,11.0,10
TransferBoardToMemory.java,0,8.416666666666666,12
ICompareToHandler.java,0,17.0,1
IInitializer.java,0,12.0,1
Gaussian.java,0,8.583333333333334,12
GAInitialChromosomeFactory.java,1,14.133333333333333,15
CommandDynamicArity.java,0,12.333333333333334,3
ReplaceInMatrix.java,1,7.256410256410256,34
Gene.java,0,15.25,20
StringGene.java,9,11.12280701754386,53
DoubleGeneTest.java,2,10.672222222222222,88
DefaultCompareToHandlerTest.java,0,9.458333333333334,16
LRUCache.java,0,12.333333333333334,3
EventManagerTest.java,0,10.733333333333333,16
FileKit.java,2,7.626666666666667,56
AllSupergenesTests.java,1,9.333333333333334,2
JobResult.java,0,12.25,4
SubProgram.java,2,6.84,31
MathRunner.java,0,7.0,5
FormulaFinder.java,1,9.833333333333334,40
WorkerListener.java,0,8.0,3
TreeBranchRenderer.java,0,16.0,2
BranchTypingCrossTest.java,1,5.465116279069767,19
VersionInfo.java,0,11.25,4
XMLDocumentBuilder.java,0,14.5,8
StockRandomGeneratorTest.java,0,6.294117647058823,28
PoolTest.java,0,9.176470588235293,12
MOFitnessEvaluator.java,1,4.533333333333333,14
Pow.java,0,6.352941176470588,15
IntegerGenePhenotypeExpresser.java,0,11.2,5
DocumentBuilderBase.java,1,8.416666666666666,23
DateKit.java,1,10.75,12
XMLManager.java,1,12.984848484848484,55
MultiplyOperator.java,0,7.4,5
PluginDiscoverer.java,1,8.042553191489361,33
CrossoverOperatorTest.java,0,7.1171875,51
IPopulationSplitter.java,1,12.0,2
EvolutionMonitorExample.java,0,10.133333333333333,15
TournamentSelectorTest.java,2,8.556701030927835,35
SimpleExample.java,0,7.88135593220339,39
SimpleExample.java,0,7.88135593220339,39
SimpleExample.java,0,7.88135593220339,39
Tangent.java,0,8.416666666666666,12
IGPInitStrategy.java,0,9.5,2
Abs.java,0,7.75,12
RangedSwappingMutationOperator.java,0,8.083333333333334,22
IPopulationCreator.java,0,14.0,2
MyResult.java,0,12.0,2
TreeNodeRenderer.java,0,14.0,2
IGPProgram.java,0,12.966666666666667,30
AllExampleTests.java,1,8.333333333333334,2
XStreamPassThruConverter.java,0,12.75,15
AllUtilTests.java,0,7.333333333333333,2
SupergeneInternalParserTest.java,2,9.058823529411764,16
ChromosomeForTesting2.java,0,15.5,2
Loop.java,2,6.8125,14
CharacterProvider.java,0,7.923076923076923,11
AllDataTests.java,0,7.333333333333333,2
PointMutationOperator.java,1,6.809523809523809,20
LesserThan.java,1,8.0,10
MultiClassLoader.java,0,12.357142857142858,13
FitnessValueTest.java,0,10.097560975609756,27
CompositeGenePersistentReprTest.java,0,7.166666666666667,22
Main.java,0,8.23076923076923,12
GaussianRandomGeneratorTest.java,0,6.491228070175438,29
DefaultCrossoverRateCalculator.java,0,17.0,4
AveragingCrossoverOperatorTest.java,0,6.724137931034483,39
FittestDrawingView.java,0,12.142857142857142,7
FittestDrawingView.java,1,12.142857142857142,7
PopulationContext.java,0,13.466666666666667,15
ReadFromMatrix.java,0,7.666666666666667,13
DrawingProblem.java,1,8.0,16
WithoutSupergeneChangeFitFForTesting.java,0,11.714285714285714,7
IGPFitnessEvaluator.java,2,11.666666666666666,2
DefaultMutationRateCalculator.java,1,15.2,5
Operator.java,0,11.25,4
